folio,pin,site_address,site_address_normalized,site_city,site_zip,parcel_type,land_use_code,year_built,remodel_year,building_area_sqft,parcel_area_acres,market_value_usd,building_value_usd,sale_date,sale_amount_usd,vacant_or_improved,stories,source_object_id,source_url,snapshot_date,observed_at_utc,geometry_geojson
105833.0000,A-02-29-18-3HL-000039-00011.0,2308 N Elcoe Dr,2308 N ELCOE DR,Tampa,33603,,0000,,,0,0.17,82471,0,1983-06-01,51500,I,,405564,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.48280625586266,27.985153398663204],[-82.48317493922245,27.985153255493692],[-82.48317920030964,27.98498648946169],[-82.48281107714816,27.98498720730849],[-82.48280625586266,27.985153398663204]]]}"
106264.0000,A-02-29-18-3HV-000012-00026.0,4822 N Mendenhall Dr,4822 N MENDENHALL DR,Tampa,33603,,0100,1957,2005,1855,0.18,294947,203183,2017-06-09,199000,I,1,405947,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.47912604297898,27.989697171537465],[-82.47912746508244,27.98988729891573],[-82.47948350618123,27.989886054462005],[-82.47948169613956,27.989695929347853],[-82.47912604297898,27.989697171537465]]]}"
106358.0000,A-02-29-18-3HW-000000-00066.0,1508 River Shore Way,1508 RIVER SHORE WAY,Tampa,33603,,0100,1951,1988,1384,0.14,181086,108433,1996-12-01,64000,I,1,406039,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.47283410536075,27.9877509882619],[-82.47283019318317,27.987496919298394],[-82.47280259352165,27.98749701417877],[-82.47261891043415,27.987497303479707],[-82.4726216627502,27.98775103262249],[-82.47283410536075,27.9877509882619]]]}"
106396.0000,A-02-29-18-3HW-000000-00107.0,1534 W Park Ln,1534 W PARK LN,Tampa,33603,,0100,1958,2015,975,0.15,272678,200025,2024-03-15,370500,I,1,406077,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4745637236337,27.987101042526476],[-82.47477035378292,27.98710067052219],[-82.47477037005777,27.986839368819304],[-82.47456441844541,27.986839737575615],[-82.4745637236337,27.987101042526476]]]}"
106509.0000,A-03-29-18-ZZZ-000005-44140.0,4701 N Himes Ave,4701 N HIMES AVE,Tampa,33614,,7200,1960,2004,207493,35.23,43328186,40791406,2009-10-14,90000,I,17,406195,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.49724278511303,27.985166152454763],[-82.4970513232121,27.9854749074194],[-82.49708019275133,27.985492717626922],[-82.4971057021123,27.985514193809312],[-82.49712726452113,27.985538844473837],[-82.497144385364,27.985566102895067],[-82.49715667344363,27.98559534331744],[-82.49716384511609,27.985625896280787],[-82.49716573654355,27.98565706030728],[-82.49754419127375,27.98547930959892],[-82.4975380627051,27.98576813916592],[-82.49753431023272,27.985942124624696],[-82.49753057455175,27.986119548179985],[-82.4971541860164,27.986115067917268],[-82.49714967724438,27.98629318279271],[-82.4975267318095,27.9862949101235],[-82.49752299983155,27.986473365104764],[-82.49751907943205,27.98665285130903],[-82.49751494823111,27.986849531784493],[-82.49805334281342,27.986852458002357],[-82.49801927197208,27.988691597538494],[-82.49839613594492,27.988692290747323],[-82.49839295540035,27.988358799837975],[-82.49867880152838,27.988360167702297],[-82.49867471742061,27.98869299820798],[-82.50102054227885,27.988697867860935],[-82.50109094347387,27.985965437434103],[-82.5006277237573,27.98596511098887],[-82.50063476448877,27.985429656327565],[-82.50064164983932,27.984905904572685],[-82.50052193364547,27.984897744864647],[-82.50052800846791,27.984661520170587],[-82.49887825449011,27.984650149641976],[-82.49706800988726,27.984637650098477],[-82.49705852240807,27.985081210033666],[-82.49755273684657,27.985083888252802],[-82.49755088997057,27.985166754639472],[-82.49724278511303,27.985166152454763]]]}"
106523.0000,A-03-29-18-ZZZ-000005-44250.0,3001 W Dr Martin Luther King Jr Blvd,3001 W DR MARTIN LUTHER KING JR BLVD,Tampa,33614,,7300,1966,1991,1083666,26.73,163411045,149838945,,0,,45,406205,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.49082691133269,27.98143324289495],[-82.49082693813105,27.981466327700804],[-82.49061795262345,27.981484000568667],[-82.48940344781852,27.982540050188458],[-82.4890005707615,27.982529912360047],[-82.48898999479191,27.983129557933395],[-82.4889439286387,27.98312801704529],[-82.48893508771275,27.984124329516174],[-82.4898141319989,27.98412922709904],[-82.48986885202446,27.984129553817905],[-82.49004150113427,27.984130505405044],[-82.49013681070389,27.984131044755454],[-82.49023115953202,27.98413156039181],[-82.49032216182758,27.984132060820833],[-82.49041189447556,27.984132564813997],[-82.4905031449262,27.98413309131065],[-82.49059073969323,27.984133575738774],[-82.490772993447,27.984134600439035],[-82.49086117678743,27.98413508349725],[-82.49094998033235,27.984135591357393],[-82.49104246980313,27.984136085099138],[-82.49113530095387,27.984136605533234],[-82.49122534364592,27.98413710879099],[-82.49138655847081,27.984138016503042],[-82.49147598107646,27.984138520909504],[-82.49156695287452,27.984139020623754],[-82.49166226244213,27.984139558916926],[-82.49184172773873,27.984140565998274],[-82.49192898196722,27.984141050791678],[-82.49202305226416,27.98414156619478],[-82.49211836183528,27.984142105074223],[-82.49220623512882,27.9841425874768],[-82.4922953476925,27.984143092459945],[-82.49238291196139,27.984143575855654],[-82.49247273609834,27.98414407907901],[-82.4925625937724,27.98414458031879],[-82.49265241892569,27.984145083421144],[-82.49274227559117,27.98414558635192],[-82.49283210061702,27.984146061362825],[-82.49293701573052,27.984146647376843],[-82.49294086528991,27.983984790811885],[-82.49334068861671,27.983985416645258],[-82.49333710073186,27.983197534964848],[-82.4933398998539,27.98316394010681],[-82.49334881832682,27.98313119773141],[-82.49336361715274,27.98310017771107],[-82.49338390161873,27.983071708965507],[-82.49340913233138,27.98304654693556],[-82.49411260270402,27.982451216329604],[-82.49403443714255,27.982324608066797],[-82.49395411854361,27.982199066911043],[-82.49393478949703,27.98217992320658],[-82.49391256835457,27.98216343754137],[-82.49388791309073,27.98214995118373],[-82.49386133526606,27.9821397420414],[-82.49383338375111,27.9821330220129],[-82.4935747490733,27.98208900779636],[-82.49355694510665,27.982084868275162],[-82.4935401854159,27.982078116150674],[-82.49352495474321,27.982068943701222],[-82.49351169140373,27.98205761646681],[-82.49350077706687,27.982044461554207],[-82.49349252654216,27.982029856844907],[-82.49348717758116,27.98201422381214],[-82.49348488471286,27.981998013104622],[-82.49348546074668,27.981950823353927],[-82.49347865349516,27.981904019248056],[-82.49346459517578,27.981858507229017],[-82.49344355715122,27.981815167971238],[-82.49343141044285,27.981774014025945],[-82.49342650725316,27.981731694357997],[-82.49342308014275,27.98146204351753],[-82.49082691133269,27.98143324289495]],[[-82.49221254329846,27.983983087328465],[-82.49177904766555,27.983587820482207],[-82.49175495946187,27.983489163599497],[-82.49170094779434,27.98343987418819],[-82.49188088429433,27.98327884453238],[-82.49180310228682,27.98320788406737],[-82.49192770350815,27.98309507639814],[-82.49200700942244,27.98316740751123],[-82.49235169876384,27.98285890691729],[-82.49290497878916,27.98336343469956],[-82.49221254329846,27.983983087328465]],[[-82.49195065357996,27.982506157601822],[-82.49190491763466,27.98246443059972],[-82.49190497454941,27.98247697293051],[-82.49188485579778,27.98249497928322],[-82.49185154773754,27.982495098387655],[-82.49183160539857,27.98247693388367],[-82.49183113217578,27.982372633739523],[-82.491658022227,27.98221476852195],[-82.49163080554223,27.982239153143258],[-82.49157990598646,27.982192742048966],[-82.49160323397352,27.982171836572853],[-82.4915910380785,27.98216071289],[-82.4914330247696,27.98216127931223],[-82.4914257109319,27.9821677964453],[-82.49140290544686,27.98214700166714],[-82.49151004566829,27.98205114616666],[-82.49133531981852,27.981891800038444],[-82.49154259443655,27.981706275716792],[-82.49182518759456,27.981963979878774],[-82.49183500078847,27.98195516979949],[-82.49189817366691,27.981954943906715],[-82.49190791259923,27.981963820334943],[-82.49219319660114,27.981708509164704],[-82.49246550601394,27.981952990651052],[-82.49217528538611,27.982212694000335],[-82.49223256284036,27.98226491429564],[-82.4922330339436,27.98236866307431],[-82.49207991532968,27.982505694341135],[-82.49195065357996,27.982506157601822]]]}"
106625.0000,A-03-29-18-3HZ-000000-00018.0,2713 Bel Aire Cir,2713 BEL AIRE CIR,Tampa,33614,,0100,1951,2003,752,0.13,193526,128672,2019-05-28,170000,I,1,406275,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.48725647891787,27.98319214606805],[-82.48737775804925,27.983442042852218],[-82.48753581815629,27.98338228940692],[-82.48741499966758,27.983131813590663],[-82.48725647891787,27.98319214606805]]]}"
106655.0000,A-03-29-18-3I0-000000-00002.0,2905 W Osborne Ave,2905 W OSBORNE AVE,Tampa,33614,,0100,1961,1993,1404,0.23,320667,214333,2025-08-08,350000,I,1,406304,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.48920107470805,27.989208452293017],[-82.48942416757896,27.989209514814306],[-82.48943110905945,27.988832745109026],[-82.48920801696433,27.988831682589122],[-82.48920441930272,27.989026942414036],[-82.48920107470805,27.989208452293017]]]}"
106666.0000,A-03-29-18-3I0-000000-00014.0,2906 W Louisiana Ave,2906 W LOUISIANA AVE,Tampa,33614,,0100,1958,1992,1784,0.23,348334,236672,1974-01-01,22500,,1,406315,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.48942416757896,27.989209514814306],[-82.48920107470805,27.989208452293017],[-82.48919898599411,27.989321813501856],[-82.48919413242453,27.989585221976604],[-82.48941722607533,27.989586285401657],[-82.48942416757896,27.989209514814306]]]}"
106765.0000,A-03-29-18-3I5-000003-00002.0,3404 W Louisiana Ave,3404 W LOUISIANA AVE,Tampa,33614,,0100,1956,1990,1137,0.18,248818,160873,2014-07-01,117000,I,1,406549,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.49955203208751,27.989544182588183],[-82.4995610445378,27.989205964916554],[-82.4993596422956,27.98920501966494],[-82.49935062922067,27.989543238233914],[-82.49955203208751,27.989544182588183]]]}"
106968.0000,A-03-29-18-3I8-000006-00003.0,4612 N Jamaica St,4612 N JAMAICA ST,Tampa,33614,,0100,1961,1993,1920,0.17,350942,252021,,0,,1,406740,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.49449739209825,27.98825046188522],[-82.49480723994326,27.988251926567454],[-82.49481274450119,27.98804569649317],[-82.494502897246,27.9880442318158],[-82.49449739209825,27.98825046188522]]]}"
106996.0000,A-03-29-18-3I8-000008-00003.0,3106 W Louisiana Ave,3106 W LOUISIANA AVE,Tampa,33614,,0100,1959,1992,2045,0.21,337916,238795,2007-07-26,172000,I,1,406768,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.49360611151421,27.989526484416025],[-82.4936151415113,27.989188266898815],[-82.49338585249068,27.989187181065404],[-82.49337682076117,27.989525398580405],[-82.49360611151421,27.989526484416025]]]}"
107264.0300,A-03-29-18-3IF-000008-00024.0,2920 W Crest Ave,2920 W CREST AVE,Tampa,33614,,0100,1978,2002,1820,0.11,335212,276912,1978-02-01,27000,I,2,407037,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4906221045657,27.99401947041539],[-82.49062945407198,27.99374449699631],[-82.49047452174003,27.993743760138003],[-82.49046717184044,27.99401873355382],[-82.4906221045657,27.99401947041539]]]}"
107327.0000,A-03-29-18-3II-000003-00124.0,3106 W Crest Ave,3106 W CREST AVE,Tampa,33614,,0100,1976,2000,1442,0.23,322880,194932,2006-03-02,200000,I,1,407123,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.49331384667406,27.993863522129892],[-82.49332119035901,27.993588548644244],[-82.49324372431794,27.993588181300755],[-82.49308879223935,27.993587447385263],[-82.49301132721845,27.993587080809597],[-82.49300398274687,27.993862054288815],[-82.49331384667406,27.993863522129892]]]}"
107341.1000,A-03-29-18-3II-000004-00178.0,3114 W Haya St,3114 W HAYA ST,Tampa,33614,,0100,1971,2009,1092,0.13,254179,195172,2023-02-23,310000,I,1,407145,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.49386199824394,27.99313798010056],[-82.49387040415448,27.99282313544814],[-82.49371547317715,27.992822402224714],[-82.49370706681627,27.993137246873445],[-82.49386199824394,27.99313798010056]]]}"
107506.0000,A-03-29-18-3IK-D00000-00015.0,2730 W Louisiana Ave,2730 W LOUISIANA AVE,Tampa,33614,,0100,1954,2004,1610,0.31,456552,291017,2014-06-04,155000,I,1,407344,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4882398450705,27.98958592209002],[-82.48856428942665,27.98958747532136],[-82.4885830953891,27.989570329599363],[-82.4885916444683,27.98925071525134],[-82.48824885633597,27.98924907920423],[-82.4882398450705,27.98958592209002]]]}"
108068.0000,A-04-29-18-3IP-000030-00022.0,4410 N Clark Ave,4410 N CLARK AVE,Tampa,33614,,0100,1959,1992,1492,0.22,330271,170421,2022-03-11,325000,I,1,407831,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.51246786014781,27.982589341815956],[-82.51296420672557,27.98259436713745],[-82.5129662437576,27.982431733728973],[-82.51247000526172,27.98242877090029],[-82.51246786014781,27.982589341815956]]]}"
108137.0000,A-05-29-18-3IP-000036-00011.0,4409 N Hesperides St,4409 N HESPERIDES ST,Tampa,33614,,1248,1967,2006,7466,1.24,1176260,1176160,2017-02-28,650000,I,4,407887,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.51950918348956,27.982255538136087],[-82.51915731307813,27.98225308465111],[-82.51915962558313,27.982089418745428],[-82.51881744715524,27.982088647786544],[-82.51880157578906,27.983081309876606],[-82.51914550992142,27.983083793296487],[-82.51915253202574,27.982589013334476],[-82.51950401889785,27.982591811182825],[-82.51950918348956,27.982255538136087]]]}"
108776.0000,A-08-29-18-3IP-000080-00020.0,4216 N Manhattan Ave,4216 N MANHATTAN AVE,Tampa,33614,,0100,1957,1991,1284,0.25,225648,121574,2008-04-17,60000,I,1,408168,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.51785128622888,27.979322495641973],[-82.51812472872997,27.97932627852419],[-82.51812441210448,27.979341063799463],[-82.51828681054432,27.97934698363612],[-82.5182889468502,27.97912555726021],[-82.51785320660784,27.979116540889237],[-82.51785128622888,27.979322495641973]]]}"
109044.0000,A-08-29-18-ZZZ-000005-46020.0,2450 N West Shore Blvd,2450 N WEST SHORE BLVD,Tampa,33607,,9080,1981,2004,163747,24.74,13159500,6698890,,0,,2,408425,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52677313443212,27.964504695638038],[-82.52634312255651,27.964493525994605],[-82.52633109022867,27.964858720321352],[-82.52559867067986,27.964839695073195],[-82.52546958414315,27.96532614224782],[-82.52545589404794,27.965743135450097],[-82.52540944707349,27.96574188970886],[-82.52540776379313,27.965791376809825],[-82.52430688090038,27.965761850197943],[-82.5243232116549,27.966966869622095],[-82.52432507457962,27.96710436377458],[-82.52409170554061,27.967109690842737],[-82.52336943747999,27.967090368857786],[-82.52334221215368,27.968481229148797],[-82.52640340376708,27.968564647502888],[-82.52644034108293,27.968563074974092],[-82.5264765461557,27.968556386798177],[-82.52651112434161,27.96854474883192],[-82.52654322426382,27.9685284458848],[-82.526572053063,27.968507882562708],[-82.52659689968681,27.96848356513074],[-82.52661715110794,27.96845609242665],[-82.52663230751308,27.96842614407121],[-82.5266419954057,27.968394457857737],[-82.52664597567106,27.96836181618487],[-82.52677313443212,27.964504695638038]]]}"
109073.2162,A-09-29-18-B4D-000000-00014.0,4201 N Dale Mabry Hwy,4201 N DALE MABRY HWY,Tampa,33607,,9090,2018,2018,3642,0,361314,361214,,0,,1,408471,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.50297061714996,27.978628143843594],[-82.50297063628979,27.97863226957006],[-82.5029752836108,27.978632252578297],[-82.50297526447078,27.978628126851838],[-82.50297061714996,27.978628143843594]]]}"
109305.0000,A-10-29-18-3IV-000000-00042.2,4223 N Tampania Ave,4223 N TAMPANIA AVE,Tampa,33607,,0100,1961,1993,1454,0.11,245450,162125,1996-01-01,69000,I,1,408690,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.48667610251157,27.97914255805324],[-82.48636628427374,27.97914055131177],[-82.48636596853083,27.979168055067124],[-82.48636470555871,27.97927807008741],[-82.48667452520608,27.979280076823834],[-82.48667610251157,27.97914255805324]]]}"
109659.0100,A-10-29-18-3J5-000049-00010.0,3322 W Cordelia St,3322 W CORDELIA ST,Tampa,33607,,0100,1960,1992,1754,0.15,261390,154797,,0,,2,409102,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.49885099822168,27.968583992501358],[-82.49884910511481,27.968866961643435],[-82.49904408733217,27.968867628072626],[-82.49904607490046,27.968584313870647],[-82.49893503269762,27.96858437364404],[-82.49885099822168,27.968583992501358]]]}"
